date,store_id,item_id,qty_sold,unit_cost,promo_flag,stockout_flag,lead_time,ordering_cost,holding_rate,day_of_week,month,week_of_year,is_weekend,quarter,year
2022-09-14,S01,ITEM_A,22.0,50.0,1,0,7.0,500.0,0.2,2,9,37,0,3,2022
2022-09-15,S01,ITEM_A,30.0,50.0,0,0,7.0,500.0,0.2,3,9,37,0,3,2022
2022-09-16,S01,ITEM_A,30.0,50.0,0,0,7.0,500.0,0.2,4,9,37,0,3,2022
2022-09-17,S01,ITEM_A,43.0,50.0,1,0,7.0,500.0,0.2,5,9,37,1,3,2022
2022-09-18,S01,ITEM_A,32.0,50.0,0,0,7.0,500.0,0.2,6,9,37,1,3,2022
2022-09-19,S01,ITEM_A,20.0,50.0,0,0,7.0,500.0,0.2,0,9,38,0,3,2022
2022-09-20,S01,ITEM_A,17.0,50.0,0,0,7.0,500.0,0.2,1,9,38,0,3,2022
2022-09-21,S01,ITEM_A,19.0,50.0,0,0,7.0,500.0,0.2,2,9,38,0,3,2022
2022-09-22,S01,ITEM_A,32.0,50.0,0,0,7.0,500.0,0.2,3,9,38,0,3,2022
2022-09-23,S01,ITEM_A,22.0,50.0,0,0,7.0,500.0,0.2,4,9,38,0,3,2022
2022-09-24,S01,ITEM_A,0.0,50.0,0,0,7.0,500.0,0.2,5,9,38,1,3,2022
2022-09-25,S01,ITEM_A,47.0,50.0,1,0,7.0,500.0,0.2,6,9,38,1,3,2022
2022-09-26,S01,ITEM_A,26.0,50.0,0,0,7.0,500.0,0.2,0,9,39,0,3,2022
2022-09-27,S01,ITEM_A,22.0,50.0,0,0,7.0,500.0,0.2,1,9,39,0,3,2022
2022-09-28,S01,ITEM_A,44.0,50.0,1,0,7.0,500.0,0.2,2,9,39,0,3,2022
2022-09-29,S01,ITEM_A,24.0,50.0,0,0,7.0,500.0,0.2,3,9,39,0,3,2022
2022-09-30,S01,ITEM_A,30.0,50.0,1,0,7.0,500.0,0.2,4,9,39,0,3,2022
2022-10-01,S01,ITEM_A,42.0,50.0,0,0,7.0,500.0,0.2,5,10,39,1,4,2022
2022-10-02,S01,ITEM_A,41.0,50.0,0,0,7.0,500.0,0.2,6,10,39,1,4,2022
2022-10-03,S01,ITEM_A,35.0,50.0,0,0,7.0,500.0,0.2,0,10,40,0,4,2022
2022-10-04,S01,ITEM_A,39.0,50.0,0,0,7.0,500.0,0.2,1,10,40,0,4,2022
2022-10-05,S01,ITEM_A,28.0,50.0,0,0,7.0,500.0,0.2,2,10,40,0,4,2022
2022-10-06,S01,ITEM_A,29.0,50.0,0,0,7.0,500.0,0.2,3,10,40,0,4,2022
2022-10-07,S01,ITEM_A,23.0,50.0,0,0,7.0,500.0,0.2,4,10,40,0,4,2022
2022-10-08,S01,ITEM_A,50.0,50.0,0,0,7.0,500.0,0.2,5,10,40,1,4,2022
2022-10-09,S01,ITEM_A,49.0,50.0,0,0,7.0,500.0,0.2,6,10,40,1,4,2022
2022-10-10,S01,ITEM_A,36.0,50.0,0,0,7.0,500.0,0.2,0,10,41,0,4,2022
2022-10-11,S01,ITEM_A,31.0,50.0,0,0,7.0,500.0,0.2,1,10,41,0,4,2022
2022-10-12,S01,ITEM_A,35.0,50.0,0,0,7.0,500.0,0.2,2,10,41,0,4,2022
2022-10-13,S01,ITEM_A,35.0,50.0,0,0,7.0,500.0,0.2,3,10,41,0,4,2022
2022-10-14,S01,ITEM_A,37.0,50.0,0,0,7.0,500.0,0.2,4,10,41,0,4,2022
2022-10-15,S01,ITEM_A,45.0,50.0,0,0,7.0,500.0,0.2,5,10,41,1,4,2022
2022-10-16,S01,ITEM_A,53.0,50.0,0,0,7.0,500.0,0.2,6,10,41,1,4,2022
2022-10-17,S01,ITEM_A,42.0,50.0,0,0,7.0,500.0,0.2,0,10,42,0,4,2022
2022-10-18,S01,ITEM_A,39.0,50.0,0,0,7.0,500.0,0.2,1,10,42,0,4,2022
2022-10-19,S01,ITEM_A,35.0,50.0,0,0,7.0,500.0,0.2,2,10,42,0,4,2022
2022-10-20,S01,ITEM_A,54.0,50.0,1,0,7.0,500.0,0.2,3,10,42,0,4,2022
2022-10-21,S01,ITEM_A,0.0,50.0,0,0,7.0,500.0,0.2,4,10,42,0,4,2022
2022-10-22,S01,ITEM_A,45.0,50.0,0,0,7.0,500.0,0.2,5,10,42,1,4,2022
2022-10-23,S01,ITEM_A,44.0,50.0,0,0,7.0,500.0,0.2,6,10,42,1,4,2022
2022-10-24,S01,ITEM_A,31.0,50.0,0,0,7.0,500.0,0.2,0,10,43,0,4,2022
2022-10-25,S01,ITEM_A,28.0,50.0,0,0,7.0,500.0,0.2,1,10,43,0,4,2022
2022-10-26,S01,ITEM_A,36.0,50.0,0,0,7.0,500.0,0.2,2,10,43,0,4,2022
2022-10-27,S01,ITEM_A,43.0,50.0,0,0,7.0,500.0,0.2,3,10,43,0,4,2022
2022-10-28,S01,ITEM_A,46.0,50.0,0,0,7.0,500.0,0.2,4,10,43,0,4,2022
2022-10-29,S01,ITEM_A,53.0,50.0,0,0,7.0,500.0,0.2,5,10,43,1,4,2022
2022-10-30,S01,ITEM_A,51.0,50.0,0,0,7.0,500.0,0.2,6,10,43,1,4,2022
2022-10-31,S01,ITEM_A,32.0,50.0,0,0,7.0,500.0,0.2,0,10,44,0,4,2022
2022-11-01,S01,ITEM_A,36.0,50.0,0,0,7.0,500.0,0.2,1,11,44,0,4,2022
2022-11-02,S01,ITEM_A,56.0,50.0,1,0,7.0,500.0,0.2,2,11,44,0,4,2022
2022-11-03,S01,ITEM_A,36.0,50.0,0,0,7.0,500.0,0.2,3,11,44,0,4,2022
2022-11-04,S01,ITEM_A,53.0,50.0,0,0,7.0,500.0,0.2,4,11,44,0,4,2022
2022-11-05,S01,ITEM_A,60.0,50.0,0,0,7.0,500.0,0.2,5,11,44,1,4,2022
2022-11-06,S01,ITEM_A,39.0,50.0,0,0,7.0,500.0,0.2,6,11,44,1,4,2022
2022-11-07,S01,ITEM_A,38.0,50.0,0,0,7.0,500.0,0.2,0,11,45,0,4,2022
2022-11-08,S01,ITEM_A,36.0,50.0,0,0,7.0,500.0,0.2,1,11,45,0,4,2022
2022-11-09,S01,ITEM_A,31.0,50.0,0,0,7.0,500.0,0.2,2,11,45,0,4,2022
2022-11-10,S01,ITEM_A,62.0,50.0,1,0,7.0,500.0,0.2,3,11,45,0,4,2022
2022-11-11,S01,ITEM_A,29.0,50.0,0,0,7.0,500.0,0.2,4,11,45,0,4,2022
2022-11-12,S01,ITEM_A,53.0,50.0,0,0,7.0,500.0,0.2,5,11,45,1,4,2022
2022-11-13,S01,ITEM_A,46.0,50.0,0,0,7.0,500.0,0.2,6,11,45,1,4,2022
2022-11-14,S01,ITEM_A,59.0,50.0,1,0,7.0,500.0,0.2,0,11,46,0,4,2022
2022-11-15,S01,ITEM_A,21.0,50.0,0,0,7.0,500.0,0.2,1,11,46,0,4,2022
2022-11-16,S01,ITEM_A,32.0,50.0,0,0,7.0,500.0,0.2,2,11,46,0,4,2022
2022-11-17,S01,ITEM_A,32.0,50.0,0,0,7.0,500.0,0.2,3,11,46,0,4,2022
2022-11-18,S01,ITEM_A,45.0,50.0,1,0,7.0,500.0,0.2,4,11,46,0,4,2022
2022-11-19,S01,ITEM_A,51.0,50.0,0,0,7.0,500.0,0.2,5,11,46,1,4,2022
2022-11-20,S01,ITEM_A,45.0,50.0,0,0,7.0,500.0,0.2,6,11,46,1,4,2022
2022-11-21,S01,ITEM_A,50.0,50.0,0,0,7.0,500.0,0.2,0,11,47,0,4,2022
2022-11-22,S01,ITEM_A,31.0,50.0,0,0,7.0,500.0,0.2,1,11,47,0,4,2022
2022-11-23,S01,ITEM_A,36.0,50.0,0,0,7.0,500.0,0.2,2,11,47,0,4,2022
2022-11-24,S01,ITEM_A,49.0,50.0,0,0,7.0,500.0,0.2,3,11,47,0,4,2022
2022-11-25,S01,ITEM_A,38.0,50.0,0,0,7.0,500.0,0.2,4,11,47,0,4,2022
2022-11-26,S01,ITEM_A,48.0,50.0,0,0,7.0,500.0,0.2,5,11,47,1,4,2022
2022-11-27,S01,ITEM_A,70.0,50.0,1,0,7.0,500.0,0.2,6,11,47,1,4,2022
2022-11-28,S01,ITEM_A,63.0,50.0,1,0,7.0,500.0,0.2,0,11,48,0,4,2022
2022-11-29,S01,ITEM_A,40.0,50.0,0,0,7.0,500.0,0.2,1,11,48,0,4,2022
2022-11-30,S01,ITEM_A,45.0,50.0,0,0,7.0,500.0,0.2,2,11,48,0,4,2022
2022-12-01,S01,ITEM_A,35.0,50.0,0,0,7.0,500.0,0.2,3,12,48,0,4,2022
2022-12-02,S01,ITEM_A,42.0,50.0,0,0,7.0,500.0,0.2,4,12,48,0,4,2022
2022-12-03,S01,ITEM_A,40.0,50.0,0,0,7.0,500.0,0.2,5,12,48,1,4,2022
2022-12-04,S01,ITEM_A,59.0,50.0,0,0,7.0,500.0,0.2,6,12,48,1,4,2022
2022-12-05,S01,ITEM_A,30.0,50.0,0,0,7.0,500.0,0.2,0,12,49,0,4,2022
2022-12-06,S01,ITEM_A,46.0,50.0,0,0,7.0,500.0,0.2,1,12,49,0,4,2022
2022-12-07,S01,ITEM_A,35.0,50.0,0,0,7.0,500.0,0.2,2,12,49,0,4,2022
2022-12-08,S01,ITEM_A,34.0,50.0,0,0,7.0,500.0,0.2,3,12,49,0,4,2022
2022-12-09,S01,ITEM_A,26.0,50.0,0,0,7.0,500.0,0.2,4,12,49,0,4,2022
2022-12-10,S01,ITEM_A,56.0,50.0,0,0,7.0,500.0,0.2,5,12,49,1,4,2022
2022-12-11,S01,ITEM_A,46.0,50.0,0,0,7.0,500.0,0.2,6,12,49,1,4,2022
2022-12-12,S01,ITEM_A,32.0,50.0,0,0,7.0,500.0,0.2,0,12,50,0,4,2022
2022-12-13,S01,ITEM_A,29.0,50.0,0,0,7.0,500.0,0.2,1,12,50,0,4,2022
2022-12-14,S01,ITEM_A,32.0,50.0,0,0,7.0,500.0,0.2,2,12,50,0,4,2022
2022-12-15,S01,ITEM_A,40.0,50.0,0,0,7.0,500.0,0.2,3,12,50,0,4,2022
2022-12-16,S01,ITEM_A,43.0,50.0,0,0,7.0,500.0,0.2,4,12,50,0,4,2022
2022-12-17,S01,ITEM_A,68.0,50.0,1,0,7.0,500.0,0.2,5,12,50,1,4,2022
2022-12-18,S01,ITEM_A,50.0,50.0,0,0,7.0,500.0,0.2,6,12,50,1,4,2022
2022-12-19,S01,ITEM_A,46.0,50.0,0,0,7.0,500.0,0.2,0,12,51,0,4,2022
2022-12-20,S01,ITEM_A,39.0,50.0,0,0,7.0,500.0,0.2,1,12,51,0,4,2022
2022-12-21,S01,ITEM_A,34.0,50.0,0,0,7.0,500.0,0.2,2,12,51,0,4,2022
2022-12-22,S01,ITEM_A,69.0,50.0,1,0,7.0,500.0,0.2,3,12,51,0,4,2022
2022-12-23,S01,ITEM_A,31.0,50.0,0,0,7.0,500.0,0.2,4,12,51,0,4,2022
2022-12-24,S01,ITEM_A,60.0,50.0,0,0,7.0,500.0,0.2,5,12,51,1,4,2022
2022-12-25,S01,ITEM_A,43.0,50.0,0,0,7.0,500.0,0.2,6,12,51,1,4,2022
2022-12-26,S01,ITEM_A,36.0,50.0,0,0,7.0,500.0,0.2,0,12,52,0,4,2022
2022-12-27,S01,ITEM_A,43.0,50.0,0,0,7.0,500.0,0.2,1,12,52,0,4,2022
2022-12-28,S01,ITEM_A,32.0,50.0,0,0,7.0,500.0,0.2,2,12,52,0,4,2022
2022-12-29,S01,ITEM_A,50.0,50.0,1,0,7.0,500.0,0.2,3,12,52,0,4,2022
2022-12-30,S01,ITEM_A,31.0,50.0,0,0,7.0,500.0,0.2,4,12,52,0,4,2022
2022-12-31,S01,ITEM_A,52.0,50.0,0,0,7.0,500.0,0.2,5,12,52,1,4,2022
2023-01-01,S01,ITEM_A,31.0,50.0,0,0,7.0,500.0,0.2,6,1,52,1,1,2023
2023-01-02,S01,ITEM_A,29.0,50.0,0,0,7.0,500.0,0.2,0,1,1,0,1,2023
2023-01-03,S01,ITEM_A,20.0,50.0,0,0,7.0,500.0,0.2,1,1,1,0,1,2023
2023-01-04,S01,ITEM_A,33.0,50.0,0,0,7.0,500.0,0.2,2,1,1,0,1,2023
2023-01-05,S01,ITEM_A,21.0,50.0,0,0,7.0,500.0,0.2,3,1,1,0,1,2023
2023-01-06,S01,ITEM_A,21.0,50.0,0,0,7.0,500.0,0.2,4,1,1,0,1,2023
2023-01-07,S01,ITEM_A,38.0,50.0,1,0,7.0,500.0,0.2,5,1,1,1,1,2023
2023-01-08,S01,ITEM_A,42.0,50.0,0,0,7.0,500.0,0.2,6,1,1,1,1,2023
2023-01-09,S01,ITEM_A,22.0,50.0,0,0,7.0,500.0,0.2,0,1,2,0,1,2023
2023-01-10,S01,ITEM_A,28.0,50.0,0,0,7.0,500.0,0.2,1,1,2,0,1,2023
2023-01-11,S01,ITEM_A,29.0,50.0,0,0,7.0,500.0,0.2,2,1,2,0,1,2023
2023-01-12,S01,ITEM_A,25.0,50.0,0,0,7.0,500.0,0.2,3,1,2,0,1,2023
2023-01-13,S01,ITEM_A,21.0,50.0,0,0,7.0,500.0,0.2,4,1,2,0,1,2023
2023-01-14,S01,ITEM_A,27.0,50.0,0,0,7.0,500.0,0.2,5,1,2,1,1,2023
2023-01-15,S01,ITEM_A,30.0,50.0,0,0,7.0,500.0,0.2,6,1,2,1,1,2023
2023-01-16,S01,ITEM_A,17.0,50.0,0,0,7.0,500.0,0.2,0,1,3,0,1,2023
2023-01-17,S01,ITEM_A,30.0,50.0,0,0,7.0,500.0,0.2,1,1,3,0,1,2023
2023-01-18,S01,ITEM_A,22.0,50.0,0,0,7.0,500.0,0.2,2,1,3,0,1,2023
2023-01-19,S01,ITEM_A,0.0,50.0,0,0,7.0,500.0,0.2,3,1,3,0,1,2023
2023-01-20,S01,ITEM_A,28.0,50.0,0,0,7.0,500.0,0.2,4,1,3,0,1,2023
2023-01-21,S01,ITEM_A,0.0,50.0,0,0,7.0,500.0,0.2,5,1,3,1,1,2023
2023-01-22,S01,ITEM_A,44.0,50.0,0,0,7.0,500.0,0.2,6,1,3,1,1,2023
2023-01-23,S01,ITEM_A,31.0,50.0,0,0,7.0,500.0,0.2,0,1,4,0,1,2023
2023-01-24,S01,ITEM_A,25.0,50.0,0,0,7.0,500.0,0.2,1,1,4,0,1,2023
2023-01-25,S01,ITEM_A,28.0,50.0,0,0,7.0,500.0,0.2,2,1,4,0,1,2023
2023-01-26,S01,ITEM_A,25.0,50.0,0,0,7.0,500.0,0.2,3,1,4,0,1,2023
2023-01-27,S01,ITEM_A,32.0,50.0,0,0,7.0,500.0,0.2,4,1,4,0,1,2023
2023-01-28,S01,ITEM_A,30.0,50.0,0,0,7.0,500.0,0.2,5,1,4,1,1,2023
2023-01-29,S01,ITEM_A,36.0,50.0,1,0,7.0,500.0,0.2,6,1,4,1,1,2023
2023-01-30,S01,ITEM_A,36.0,50.0,1,0,7.0,500.0,0.2,0,1,5,0,1,2023
2023-01-31,S01,ITEM_A,27.0,50.0,0,0,7.0,500.0,0.2,1,1,5,0,1,2023
2023-02-01,S01,ITEM_A,23.0,50.0,0,0,7.0,500.0,0.2,2,2,5,0,1,2023
2023-02-02,S01,ITEM_A,21.0,50.0,0,0,7.0,500.0,0.2,3,2,5,0,1,2023
2023-02-03,S01,ITEM_A,22.0,50.0,0,0,7.0,500.0,0.2,4,2,5,0,1,2023
2023-02-04,S01,ITEM_A,51.0,50.0,1,0,7.0,500.0,0.2,5,2,5,1,1,2023
2023-02-05,S01,ITEM_A,42.0,50.0,0,0,7.0,500.0,0.2,6,2,5,1,1,2023
2023-02-06,S01,ITEM_A,26.0,50.0,0,0,7.0,500.0,0.2,0,2,6,0,1,2023
2023-02-07,S01,ITEM_A,18.0,50.0,0,0,7.0,500.0,0.2,1,2,6,0,1,2023
2023-02-08,S01,ITEM_A,16.0,50.0,0,0,7.0,500.0,0.2,2,2,6,0,1,2023
2023-02-09,S01,ITEM_A,30.0,50.0,1,0,7.0,500.0,0.2,3,2,6,0,1,2023
2023-02-10,S01,ITEM_A,30.0,50.0,0,0,7.0,500.0,0.2,4,2,6,0,1,2023
2023-02-11,S01,ITEM_A,32.0,50.0,0,0,7.0,500.0,0.2,5,2,6,1,1,2023
2023-02-12,S01,ITEM_A,33.0,50.0,0,0,7.0,500.0,0.2,6,2,6,1,1,2023
2023-02-13,S01,ITEM_A,35.0,50.0,1,0,7.0,500.0,0.2,0,2,7,0,1,2023
2023-02-14,S01,ITEM_A,24.0,50.0,0,0,7.0,500.0,0.2,1,2,7,0,1,2023
2023-02-15,S01,ITEM_A,0.0,50.0,0,0,7.0,500.0,0.2,2,2,7,0,1,2023
2023-02-16,S01,ITEM_A,19.0,50.0,0,0,7.0,500.0,0.2,3,2,7,0,1,2023
2023-02-17,S01,ITEM_A,24.0,50.0,0,0,7.0,500.0,0.2,4,2,7,0,1,2023
2023-02-18,S01,ITEM_A,32.0,50.0,0,0,7.0,500.0,0.2,5,2,7,1,1,2023
2023-02-19,S01,ITEM_A,27.0,50.0,0,0,7.0,500.0,0.2,6,2,7,1,1,2023
2023-02-20,S01,ITEM_A,27.0,50.0,0,0,7.0,500.0,0.2,0,2,8,0,1,2023
2023-02-21,S01,ITEM_A,25.0,50.0,0,0,7.0,500.0,0.2,1,2,8,0,1,2023
2023-02-22,S01,ITEM_A,21.0,50.0,0,0,7.0,500.0,0.2,2,2,8,0,1,2023
2023-02-23,S01,ITEM_A,25.0,50.0,0,0,7.0,500.0,0.2,3,2,8,0,1,2023
2023-02-24,S01,ITEM_A,22.0,50.0,0,0,7.0,500.0,0.2,4,2,8,0,1,2023
2023-02-25,S01,ITEM_A,39.0,50.0,0,0,7.0,500.0,0.2,5,2,8,1,1,2023
2023-02-26,S01,ITEM_A,33.0,50.0,0,0,7.0,500.0,0.2,6,2,8,1,1,2023
2023-02-27,S01,ITEM_A,27.0,50.0,0,0,7.0,500.0,0.2,0,2,9,0,1,2023
2023-02-28,S01,ITEM_A,36.0,50.0,1,0,7.0,500.0,0.2,1,2,9,0,1,2023
2023-03-01,S01,ITEM_A,27.0,50.0,0,0,7.0,500.0,0.2,2,3,9,0,1,2023
2023-03-02,S01,ITEM_A,44.0,50.0,1,0,7.0,500.0,0.2,3,3,9,0,1,2023
2023-03-03,S01,ITEM_A,27.0,50.0,0,0,7.0,500.0,0.2,4,3,9,0,1,2023
2023-03-04,S01,ITEM_A,32.0,50.0,0,0,7.0,500.0,0.2,5,3,9,1,1,2023
2023-03-05,S01,ITEM_A,27.0,50.0,0,0,7.0,500.0,0.2,6,3,9,1,1,2023
2023-03-06,S01,ITEM_A,27.0,50.0,0,0,7.0,500.0,0.2,0,3,10,0,1,2023
2023-03-07,S01,ITEM_A,28.0,50.0,0,0,7.0,500.0,0.2,1,3,10,0,1,2023
2023-03-08,S01,ITEM_A,21.0,50.0,0,0,7.0,500.0,0.2,2,3,10,0,1,2023
2023-03-09,S01,ITEM_A,24.0,50.0,0,0,7.0,500.0,0.2,3,3,10,0,1,2023
2023-03-10,S01,ITEM_A,36.0,50.0,0,0,7.0,500.0,0.2,4,3,10,0,1,2023
2023-03-11,S01,ITEM_A,33.0,50.0,0,0,7.0,500.0,0.2,5,3,10,1,1,2023
2023-03-12,S01,ITEM_A,34.0,50.0,0,0,7.0,500.0,0.2,6,3,10,1,1,2023
2023-03-13,S01,ITEM_A,29.0,50.0,0,0,7.0,500.0,0.2,0,3,11,0,1,2023
2023-03-14,S01,ITEM_A,25.0,50.0,0,0,7.0,500.0,0.2,1,3,11,0,1,2023
2023-03-15,S01,ITEM_A,29.0,50.0,0,0,7.0,500.0,0.2,2,3,11,0,1,2023
2023-03-16,S01,ITEM_A,24.0,50.0,0,0,7.0,500.0,0.2,3,3,11,0,1,2023
2023-03-17,S01,ITEM_A,31.0,50.0,0,0,7.0,500.0,0.2,4,3,11,0,1,2023
2023-03-18,S01,ITEM_A,34.0,50.0,0,0,7.0,500.0,0.2,5,3,11,1,1,2023
2023-03-19,S01,ITEM_A,23.0,50.0,0,0,7.0,500.0,0.2,6,3,11,1,1,2023
2023-03-20,S01,ITEM_A,35.0,50.0,1,0,7.0,500.0,0.2,0,3,12,0,1,2023
2023-03-21,S01,ITEM_A,31.0,50.0,0,0,7.0,500.0,0.2,1,3,12,0,1,2023
2023-03-22,S01,ITEM_A,36.0,50.0,0,0,7.0,500.0,0.2,2,3,12,0,1,2023
2023-03-23,S01,ITEM_A,25.0,50.0,0,0,7.0,500.0,0.2,3,3,12,0,1,2023
2023-03-24,S01,ITEM_A,13.0,50.0,0,0,7.0,500.0,0.2,4,3,12,0,1,2023
2023-03-25,S01,ITEM_A,31.0,50.0,0,0,7.0,500.0,0.2,5,3,12,1,1,2023
2023-03-26,S01,ITEM_A,48.0,50.0,1,0,7.0,500.0,0.2,6,3,12,1,1,2023
2023-03-27,S01,ITEM_A,24.0,50.0,0,0,7.0,500.0,0.2,0,3,13,0,1,2023
2023-03-28,S01,ITEM_A,0.0,50.0,0,0,7.0,500.0,0.2,1,3,13,0,1,2023
2023-03-29,S01,ITEM_A,23.0,50.0,0,0,7.0,500.0,0.2,2,3,13,0,1,2023
2023-03-30,S01,ITEM_A,35.0,50.0,0,0,7.0,500.0,0.2,3,3,13,0,1,2023
2023-03-31,S01,ITEM_A,22.0,50.0,0,0,7.0,500.0,0.2,4,3,13,0,1,2023
2023-04-01,S01,ITEM_A,32.0,50.0,0,0,7.0,500.0,0.2,5,4,13,1,2,2023
2023-04-02,S01,ITEM_A,32.0,50.0,0,0,7.0,500.0,0.2,6,4,13,1,2,2023
2023-04-03,S01,ITEM_A,18.0,50.0,0,0,7.0,500.0,0.2,0,4,14,0,2,2023
2023-04-04,S01,ITEM_A,25.0,50.0,0,0,7.0,500.0,0.2,1,4,14,0,2,2023
2023-04-05,S01,ITEM_A,21.0,50.0,0,0,7.0,500.0,0.2,2,4,14,0,2,2023
2023-04-06,S01,ITEM_A,21.0,50.0,0,0,7.0,500.0,0.2,3,4,14,0,2,2023
2023-04-07,S01,ITEM_A,22.0,50.0,0,0,7.0,500.0,0.2,4,4,14,0,2,2023
2023-04-08,S01,ITEM_A,36.0,50.0,0,0,7.0,500.0,0.2,5,4,14,1,2,2023
2023-04-09,S01,ITEM_A,30.0,50.0,0,0,7.0,500.0,0.2,6,4,14,1,2,2023
2023-04-10,S01,ITEM_A,23.0,50.0,0,0,7.0,500.0,0.2,0,4,15,0,2,2023
2023-04-11,S01,ITEM_A,0.0,50.0,0,0,7.0,500.0,0.2,1,4,15,0,2,2023
2023-04-12,S01,ITEM_A,18.0,50.0,0,0,7.0,500.0,0.2,2,4,15,0,2,2023
2023-04-13,S01,ITEM_A,27.0,50.0,0,0,7.0,500.0,0.2,3,4,15,0,2,2023
2023-04-14,S01,ITEM_A,23.0,50.0,0,0,7.0,500.0,0.2,4,4,15,0,2,2023
2023-04-15,S01,ITEM_A,0.0,50.0,0,0,7.0,500.0,0.2,5,4,15,1,2,2023
2023-04-16,S01,ITEM_A,28.0,50.0,0,0,7.0,500.0,0.2,6,4,15,1,2,2023
2023-04-17,S01,ITEM_A,21.0,50.0,0,0,7.0,500.0,0.2,0,4,16,0,2,2023
2023-04-18,S01,ITEM_A,23.0,50.0,0,0,7.0,500.0,0.2,1,4,16,0,2,2023
2023-04-19,S01,ITEM_A,17.0,50.0,0,0,7.0,500.0,0.2,2,4,16,0,2,2023
2023-04-20,S01,ITEM_A,25.0,50.0,0,0,7.0,500.0,0.2,3,4,16,0,2,2023
2023-04-21,S01,ITEM_A,32.0,50.0,0,0,7.0,500.0,0.2,4,4,16,0,2,2023
2023-04-22,S01,ITEM_A,29.0,50.0,0,0,7.0,500.0,0.2,5,4,16,1,2,2023
2023-04-23,S01,ITEM_A,37.0,50.0,0,0,7.0,500.0,0.2,6,4,16,1,2,2023
2023-04-24,S01,ITEM_A,40.0,50.0,1,0,7.0,500.0,0.2,0,4,17,0,2,2023
2023-04-25,S01,ITEM_A,17.0,50.0,0,0,7.0,500.0,0.2,1,4,17,0,2,2023
2023-04-26,S01,ITEM_A,34.0,50.0,1,0,7.0,500.0,0.2,2,4,17,0,2,2023
2023-04-27,S01,ITEM_A,32.0,50.0,0,0,7.0,500.0,0.2,3,4,17,0,2,2023
2023-04-28,S01,ITEM_A,22.0,50.0,0,0,7.0,500.0,0.2,4,4,17,0,2,2023
2023-04-29,S01,ITEM_A,32.0,50.0,0,0,7.0,500.0,0.2,5,4,17,1,2,2023
2023-04-30,S01,ITEM_A,31.0,50.0,0,0,7.0,500.0,0.2,6,4,17,1,2,2023
2023-05-01,S01,ITEM_A,31.0,50.0,0,0,7.0,500.0,0.2,0,5,18,0,2,2023
2023-05-02,S01,ITEM_A,30.0,50.0,0,0,7.0,500.0,0.2,1,5,18,0,2,2023
2023-05-03,S01,ITEM_A,18.0,50.0,0,0,7.0,500.0,0.2,2,5,18,0,2,2023
2023-05-04,S01,ITEM_A,37.0,50.0,1,0,7.0,500.0,0.2,3,5,18,0,2,2023
2023-05-05,S01,ITEM_A,21.0,50.0,0,0,7.0,500.0,0.2,4,5,18,0,2,2023
2023-05-06,S01,ITEM_A,41.0,50.0,0,0,7.0,500.0,0.2,5,5,18,1,2,2023
2023-05-07,S01,ITEM_A,36.0,50.0,0,0,7.0,500.0,0.2,6,5,18,1,2,2023
2023-05-08,S01,ITEM_A,32.0,50.0,0,0,7.0,500.0,0.2,0,5,19,0,2,2023
2023-05-09,S01,ITEM_A,27.0,50.0,1,0,7.0,500.0,0.2,1,5,19,0,2,2023
2023-05-10,S01,ITEM_A,23.0,50.0,0,0,7.0,500.0,0.2,2,5,19,0,2,2023
2023-05-11,S01,ITEM_A,33.0,50.0,0,0,7.0,500.0,0.2,3,5,19,0,2,2023
2023-05-12,S01,ITEM_A,32.0,50.0,1,0,7.0,500.0,0.2,4,5,19,0,2,2023
2023-05-13,S01,ITEM_A,25.0,50.0,0,0,7.0,500.0,0.2,5,5,19,1,2,2023
2023-05-14,S01,ITEM_A,29.0,50.0,0,0,7.0,500.0,0.2,6,5,19,1,2,2023
2023-05-15,S01,ITEM_A,23.0,50.0,0,0,7.0,500.0,0.2,0,5,20,0,2,2023
2023-05-16,S01,ITEM_A,23.0,50.0,0,0,7.0,500.0,0.2,1,5,20,0,2,2023
2023-05-17,S01,ITEM_A,23.0,50.0,0,0,7.0,500.0,0.2,2,5,20,0,2,2023
2023-05-18,S01,ITEM_A,33.0,50.0,0,0,7.0,500.0,0.2,3,5,20,0,2,2023
2023-05-19,S01,ITEM_A,24.0,50.0,0,0,7.0,500.0,0.2,4,5,20,0,2,2023
2023-05-20,S01,ITEM_A,37.0,50.0,0,0,7.0,500.0,0.2,5,5,20,1,2,2023
2023-05-21,S01,ITEM_A,35.0,50.0,0,0,7.0,500.0,0.2,6,5,20,1,2,2023
2023-05-22,S01,ITEM_A,32.0,50.0,0,0,7.0,500.0,0.2,0,5,21,0,2,2023
2023-05-23,S01,ITEM_A,31.0,50.0,0,0,7.0,500.0,0.2,1,5,21,0,2,2023
2023-05-24,S01,ITEM_A,22.0,50.0,0,0,7.0,500.0,0.2,2,5,21,0,2,2023
2023-05-25,S01,ITEM_A,43.0,50.0,1,0,7.0,500.0,0.2,3,5,21,0,2,2023
2023-05-26,S01,ITEM_A,27.0,50.0,0,0,7.0,500.0,0.2,4,5,21,0,2,2023
2023-05-27,S01,ITEM_A,0.0,50.0,0,0,7.0,500.0,0.2,5,5,21,1,2,2023
2023-05-28,S01,ITEM_A,45.0,50.0,0,0,7.0,500.0,0.2,6,5,21,1,2,2023
