date,store_id,item_id,qty_sold,unit_cost,promo_flag,stockout_flag,lead_time,ordering_cost,holding_rate,day_of_week,month,week_of_year,is_weekend,quarter,year,lag_1,lag_7,lag_14,lag_21,lag_28,rollmean_7,rollstd_7,rollmean_14,rollstd_14,rollmean_28,rollstd_28,expanding_mean,store_enc,item_enc
2022-05-12,S01,ITEM_A,25.0,50.0,0,0,7.0,500.0,0.2,3,5,19,0,2,2022,33.0,0.0,31.0,28.0,30.0,24.428571428571427,11.99801570895708,24.357142857142858,12.326376614381065,24.892857142857142,10.942067262580506,25.80916030534351,0,0
2022-05-13,S01,ITEM_A,33.0,50.0,0,0,7.0,500.0,0.2,4,5,19,0,2,2022,25.0,22.0,18.0,30.0,36.0,28.0,5.446711546122713,23.928571428571427,12.181096866831034,24.714285714285715,10.896336940924636,25.803030303030305,0,0
2022-05-14,S01,ITEM_A,27.0,50.0,0,0,7.0,500.0,0.2,5,5,19,1,2,2022,33.0,23.0,37.0,30.0,26.0,29.571428571428573,4.995235825502206,25.0,12.278812270298408,24.607142857142858,10.795538467054383,25.857142857142858,0,0
2022-05-15,S01,ITEM_A,0.0,50.0,0,0,7.0,500.0,0.2,6,5,19,1,2,2022,27.0,35.0,0.0,42.0,25.0,30.142857142857142,4.298393941484448,24.285714285714285,11.80891821677792,24.642857142857142,10.801969250212657,25.865671641791046,0,0
2022-05-16,S01,ITEM_A,28.0,50.0,0,0,7.0,500.0,0.2,0,5,20,0,2,2022,0.0,33.0,25.0,22.0,24.0,25.142857142857142,11.696560340951683,24.285714285714285,11.80891821677792,23.75,11.761912794804795,25.674074074074074,0,0
2022-05-17,S01,ITEM_A,25.0,50.0,0,0,7.0,500.0,0.2,1,5,20,0,2,2022,28.0,25.0,19.0,14.0,24.0,24.428571428571427,11.282097069504156,24.5,11.850024342720857,23.892857142857142,11.789321237378147,25.691176470588236,0,0
2022-05-18,S01,ITEM_A,31.0,50.0,0,0,7.0,500.0,0.2,2,5,20,0,2,2022,25.0,33.0,40.0,0.0,25.0,24.428571428571427,11.282097069504156,24.928571428571427,11.743831675291604,23.928571428571427,11.791172377323052,25.686131386861312,0,0
2022-05-19,S01,ITEM_A,26.0,50.0,0,0,7.0,500.0,0.2,3,5,20,0,2,2022,31.0,25.0,0.0,31.0,28.0,24.142857142857142,11.051825964195109,24.285714285714285,11.083102671867874,24.142857142857142,11.865650036708942,25.72463768115942,0,0
2022-05-20,S01,ITEM_A,22.0,50.0,0,0,7.0,500.0,0.2,4,5,20,0,2,2022,26.0,33.0,22.0,18.0,30.0,24.285714285714285,11.071198154284321,26.142857142857142,8.601047725598432,24.071428571428573,11.847576940669324,25.72661870503597,0,0
2022-05-21,S01,ITEM_A,25.0,50.0,0,0,7.0,500.0,0.2,5,5,20,1,2,2022,22.0,27.0,23.0,37.0,30.0,22.714285714285715,10.387721689800989,26.142857142857142,8.601047725598432,23.785714285714285,11.795658783534147,25.7,0,0
2022-05-22,S01,ITEM_A,38.0,50.0,0,0,7.0,500.0,0.2,6,5,20,1,2,2022,25.0,0.0,35.0,0.0,42.0,22.428571428571427,10.27711280560098,26.285714285714285,8.561349385272353,23.607142857142858,11.735792942057053,25.69503546099291,0,0
2022-05-23,S01,ITEM_A,14.0,50.0,0,0,7.0,500.0,0.2,0,5,21,0,2,2022,38.0,28.0,33.0,25.0,22.0,27.857142857142858,5.273473599964604,26.5,8.829583142002711,23.464285714285715,11.526080387561473,25.781690140845072,0,0
2022-05-24,S01,ITEM_A,14.0,50.0,0,0,7.0,500.0,0.2,1,5,21,0,2,2022,14.0,25.0,25.0,19.0,14.0,25.857142857142858,7.425823667638294,25.142857142857142,9.20582710826424,23.178571428571427,11.662073925934804,25.6993006993007,0,0
2022-05-25,S01,ITEM_A,28.0,50.0,0,0,7.0,500.0,0.2,2,5,21,0,2,2022,14.0,31.0,33.0,40.0,0.0,24.285714285714285,8.693182879212225,24.357142857142858,9.676356139160449,23.178571428571427,11.662073925934804,25.618055555555557,0,0
2022-05-26,S01,ITEM_A,28.0,50.0,0,0,7.0,500.0,0.2,3,5,21,0,2,2022,28.0,26.0,25.0,0.0,31.0,23.857142857142858,8.375133261199915,24.0,9.42174244867852,24.178571428571427,10.767074541392118,25.63448275862069,0,0
2022-05-27,S01,ITEM_A,31.0,50.0,0,0,7.0,500.0,0.2,4,5,21,0,2,2022,28.0,22.0,33.0,22.0,18.0,24.142857142857142,8.493695140682712,24.214285714285715,9.480170165858118,24.071428571428573,10.711463473095067,25.65068493150685,0,0
2022-05-28,S01,ITEM_A,27.0,50.0,0,0,7.0,500.0,0.2,5,5,21,1,2,2022,31.0,25.0,27.0,23.0,37.0,25.428571428571427,8.791229395580245,24.071428571428573,9.351793622404415,24.535714285714285,10.720289323269371,25.687074829931973,0,0
2022-05-29,S01,ITEM_A,29.0,50.0,0,0,7.0,500.0,0.2,6,5,21,1,2,2022,27.0,38.0,0.0,35.0,0.0,25.714285714285715,8.807464366741911,24.071428571428573,9.351793622404415,24.178571428571427,10.452905218800542,25.695945945945947,0,0
2022-05-30,S01,ITEM_A,26.0,50.0,0,0,7.0,500.0,0.2,0,5,22,0,2,2022,29.0,14.0,28.0,33.0,25.0,24.428571428571427,7.2308861341964334,26.142857142857142,6.334971833549704,25.214285714285715,9.346645834725333,25.71812080536913,0,0
2022-05-31,S01,ITEM_A,18.0,50.0,0,0,7.0,500.0,0.2,1,5,22,0,2,2022,26.0,14.0,25.0,25.0,19.0,26.142857142857142,5.5805785670355945,26.0,6.312380996593426,25.25,9.34770718570226,25.72,0,0
2022-06-01,S01,ITEM_A,27.0,50.0,0,0,7.0,500.0,0.2,2,6,22,0,2,2022,18.0,28.0,31.0,33.0,40.0,26.714285714285715,4.151878519188048,25.5,6.665063909901906,25.214285714285715,9.374343010489158,25.66887417218543,0,0
2022-06-02,S01,ITEM_A,29.0,50.0,0,0,7.0,500.0,0.2,3,6,22,0,2,2022,27.0,28.0,26.0,25.0,0.0,26.571428571428573,4.117326918327091,25.214285714285715,6.494714672818093,24.75,8.926137234320677,25.67763157894737,0,0
2022-06-03,S01,ITEM_A,21.0,50.0,0,0,7.0,500.0,0.2,4,6,22,0,2,2022,29.0,31.0,22.0,33.0,22.0,26.714285714285715,4.19182878603462,25.428571428571427,6.571667458629746,25.785714285714285,7.519639189813138,25.69934640522876,0,0
2022-06-04,S01,ITEM_A,37.0,50.0,0,0,7.0,500.0,0.2,5,6,22,1,2,2022,21.0,27.0,25.0,27.0,23.0,25.285714285714285,4.191828786034625,25.357142857142858,6.617077473153404,25.75,7.540630683909082,25.66883116883117,0,0
2022-06-05,S01,ITEM_A,28.0,50.0,0,0,7.0,500.0,0.2,6,6,22,1,2,2022,37.0,29.0,38.0,0.0,35.0,26.714285714285715,6.129553700835688,26.214285714285715,7.308357401775578,26.25,7.810842416747332,25.741935483870968,0,0
2022-06-06,S01,ITEM_A,22.0,50.0,0,0,7.0,500.0,0.2,0,6,23,0,2,2022,28.0,26.0,14.0,28.0,33.0,26.571428571428573,6.078847008469687,25.5,6.513300002539179,26.0,7.630348761506401,25.756410256410255,0,0
2022-06-07,S01,ITEM_A,24.0,50.0,0,0,7.0,500.0,0.2,1,6,23,0,2,2022,22.0,18.0,14.0,25.0,25.0,26.0,6.324555320336753,26.071428571428573,5.730677040338192,25.607142857142858,7.539227221005289,25.73248407643312,0,0
2022-06-08,S01,ITEM_A,30.0,50.0,0,0,7.0,500.0,0.2,2,6,23,0,2,2022,24.0,27.0,28.0,31.0,33.0,26.857142857142858,5.398412465054615,26.785714285714285,4.6273197330731195,25.571428571428573,7.544576523611842,25.72151898734177,0,0
2022-06-09,S01,ITEM_A,0.0,50.0,0,0,7.0,500.0,0.2,3,6,23,0,2,2022,30.0,29.0,28.0,26.0,25.0,27.285714285714285,5.52914356581817,26.928571428571427,4.69802390068724,25.464285714285715,7.455955327204548,25.748427672955973,0,0
2022-06-10,S01,ITEM_A,17.0,50.0,0,0,7.0,500.0,0.2,4,6,23,0,2,2022,0.0,21.0,31.0,22.0,33.0,23.142857142857142,11.582005747833884,24.928571428571427,8.570650147803484,24.571428571428573,8.875386570312688,25.5875,0,0
2022-06-11,S01,ITEM_A,45.0,50.0,1,0,7.0,500.0,0.2,5,6,23,1,2,2022,17.0,37.0,27.0,25.0,27.0,22.571428571428573,11.801936887041649,23.928571428571427,8.624333068656426,24.0,8.827566251573872,25.53416149068323,0,0
2022-06-12,S01,ITEM_A,36.0,50.0,1,0,7.0,500.0,0.2,6,6,23,1,2,2022,45.0,28.0,29.0,38.0,0.0,23.714285714285715,13.671311638052947,25.214285714285715,10.296964238428355,24.642857142857142,9.669403006254035,25.65432098765432,0,0
2022-06-13,S01,ITEM_A,20.0,50.0,0,0,7.0,500.0,0.2,0,6,24,0,2,2022,36.0,22.0,26.0,14.0,28.0,24.857142857142858,14.404033826542843,25.714285714285715,10.658536278701478,25.928571428571427,8.606322273118938,25.717791411042946,0,0
2022-06-14,S01,ITEM_A,31.0,50.0,0,0,7.0,500.0,0.2,1,6,24,0,2,2022,20.0,24.0,18.0,14.0,25.0,24.571428571428573,14.489733639801006,25.285714285714285,10.76624762450167,25.642857142857142,8.667582369206777,25.682926829268293,0,0
2022-06-15,S01,ITEM_A,22.0,50.0,0,0,7.0,500.0,0.2,2,6,24,0,2,2022,31.0,30.0,27.0,28.0,31.0,25.571428571428573,14.683972474063264,26.214285714285715,10.649511158362522,25.857142857142858,8.72507788658555,25.715151515151515,0,0
2022-06-16,S01,ITEM_A,21.0,50.0,0,0,7.0,500.0,0.2,3,6,24,0,2,2022,22.0,0.0,29.0,28.0,26.0,24.428571428571427,14.592888026445655,25.857142857142858,10.704830993220142,25.535714285714285,8.694324001397113,25.69277108433735,0,0
2022-06-17,S01,ITEM_A,28.0,50.0,0,0,7.0,500.0,0.2,4,6,24,0,2,2022,21.0,17.0,21.0,31.0,22.0,27.428571428571427,10.24462693085409,25.285714285714285,10.737630245855145,25.357142857142858,8.735683677433002,25.664670658682635,0,0
2022-06-18,S01,ITEM_A,20.0,50.0,0,0,7.0,500.0,0.2,5,6,24,1,2,2022,28.0,45.0,37.0,27.0,25.0,29.0,9.165151389911673,25.785714285714285,10.68556590365333,25.571428571428573,8.723864975217131,25.678571428571427,0,0
2022-06-19,S01,ITEM_A,19.0,50.0,0,0,7.0,500.0,0.2,6,6,24,1,2,2022,20.0,36.0,28.0,29.0,38.0,25.428571428571427,6.320789582985732,24.571428571428573,10.271051820261906,25.392857142857142,8.786940164830845,25.644970414201183,0,0
2022-06-20,S01,ITEM_A,29.0,50.0,1,0,7.0,500.0,0.2,0,6,25,0,2,2022,19.0,20.0,22.0,26.0,14.0,23.0,4.618802153517013,23.928571428571427,10.321480854652927,24.714285714285715,8.506455687287653,25.605882352941176,0,0
2022-06-21,S01,ITEM_A,21.0,50.0,0,0,7.0,500.0,0.2,1,6,25,0,2,2022,29.0,31.0,24.0,18.0,14.0,24.285714285714285,4.889249625940766,24.428571428571427,10.390189794033786,25.25,8.27591328741069,25.625730994152047,0,0
2022-06-22,S01,ITEM_A,27.0,50.0,0,0,7.0,500.0,0.2,2,6,25,0,2,2022,21.0,22.0,30.0,27.0,28.0,22.857142857142858,3.9761191895520285,24.214285714285715,10.430565818626675,25.5,8.025422568775273,25.598837209302324,0,0
2022-06-23,S01,ITEM_A,24.0,50.0,0,0,7.0,500.0,0.2,3,6,25,0,2,2022,27.0,21.0,0.0,29.0,28.0,23.571428571428573,4.237025012007953,24.0,10.33291976012737,25.464285714285715,8.016104821416484,25.606936416184972,0,0
2022-06-24,S01,ITEM_A,30.0,50.0,0,0,7.0,500.0,0.2,4,6,25,0,2,2022,24.0,28.0,17.0,21.0,31.0,24.0,4.082482904638634,25.714285714285715,7.700435266704294,25.321428571428573,8.004876159444468,25.597701149425287,0,0
2022-06-25,S01,ITEM_A,27.0,50.0,0,0,7.0,500.0,0.2,5,6,25,1,2,2022,30.0,20.0,45.0,37.0,27.0,24.285714285714285,4.461475305855892,26.642857142857142,7.344355685801199,25.285714285714285,7.980797058760595,25.622857142857143,0,0
2022-06-26,S01,ITEM_A,50.0,50.0,1,0,7.0,500.0,0.2,6,6,25,1,2,2022,27.0,19.0,36.0,28.0,29.0,25.285714285714285,4.111540089159036,25.357142857142858,5.123207271549012,25.285714285714285,7.980797058760595,25.630681818181817,0,0
2022-06-27,S01,ITEM_A,32.0,50.0,0,0,7.0,500.0,0.2,0,6,26,0,2,2022,50.0,29.0,20.0,22.0,26.0,29.714285714285715,9.446591726019236,26.357142857142858,7.947976451294356,26.035714285714285,9.231516639799743,25.768361581920903,0,0
2022-06-28,S01,ITEM_A,28.0,50.0,0,0,7.0,500.0,0.2,1,6,26,0,2,2022,32.0,21.0,31.0,24.0,18.0,30.142857142857142,9.476788686550083,27.214285714285715,7.856193748869754,26.25,9.300039824685742,25.803370786516854,0,0
2022-06-29,S01,ITEM_A,32.0,50.0,0,0,7.0,500.0,0.2,2,6,26,0,2,2022,28.0,27.0,22.0,30.0,27.0,31.142857142857142,8.687703406320354,27.0,7.785588263926148,26.607142857142858,9.162481006859345,25.81564245810056,0,0
2022-06-30,S01,ITEM_A,22.0,50.0,0,0,7.0,500.0,0.2,3,6,26,0,2,2022,32.0,24.0,21.0,0.0,29.0,31.857142857142858,8.493695140682702,27.714285714285715,7.750221549474186,26.785714285714285,9.218970549330225,25.85,0,0
2022-07-01,S01,ITEM_A,37.0,50.0,1,0,7.0,500.0,0.2,4,7,26,0,3,2022,22.0,30.0,28.0,17.0,21.0,31.571428571428573,8.829064557040047,27.785714285714285,7.6879383194973405,26.535714285714285,9.251554995851771,25.828729281767956,0,0
2022-07-02,S01,ITEM_A,34.0,50.0,0,0,7.0,500.0,0.2,5,7,26,1,3,2022,37.0,27.0,20.0,45.0,37.0,32.57142857142857,9.015859043136935,28.428571428571427,8.073835097821432,27.107142857142858,9.390062855129376,25.89010989010989,0,0
2022-07-03,S01,ITEM_A,36.0,50.0,0,0,7.0,500.0,0.2,6,7,26,1,3,2022,34.0,50.0,19.0,36.0,28.0,33.57142857142857,8.676734079462964,29.428571428571427,7.812359888853501,27.0,9.28957998492377,25.934426229508198,0,0
2022-07-04,S01,ITEM_A,0.0,50.0,0,0,7.0,500.0,0.2,0,7,27,0,3,2022,36.0,32.0,29.0,20.0,22.0,31.571428571428573,5.1593650402978275,30.642857142857142,7.375710060807637,27.285714285714285,9.443230547572329,25.98913043478261,0,0
2022-07-05,S01,ITEM_A,25.0,50.0,0,0,7.0,500.0,0.2,1,7,27,0,3,2022,0.0,28.0,21.0,31.0,24.0,27.0,12.974333637352373,28.571428571428573,11.036403300088205,26.5,10.727258460299822,25.84864864864865,0,0
2022-07-06,S01,ITEM_A,23.0,50.0,0,0,7.0,500.0,0.2,2,7,27,0,3,2022,25.0,32.0,27.0,22.0,30.0,26.571428571428573,12.985339719046536,28.857142857142858,10.87592360609959,26.535714285714285,10.720289323269368,25.844086021505376,0,0
2022-07-07,S01,ITEM_A,20.0,50.0,0,0,7.0,500.0,0.2,3,7,27,0,3,2022,23.0,22.0,24.0,21.0,0.0,25.285714285714285,12.802529511966059,28.571428571428573,10.980502200328935,26.285714285714285,10.718129821862904,25.828877005347593,0,0
2022-07-08,S01,ITEM_A,20.0,50.0,0,0,7.0,500.0,0.2,4,7,27,0,3,2022,20.0,37.0,30.0,28.0,17.0,25.0,12.909944487358056,28.285714285714285,11.159187807697858,27.0,9.49853789918334,25.79787234042553,0,0
2022-07-09,S01,ITEM_A,30.0,50.0,0,0,7.0,500.0,0.2,5,7,27,1,3,2022,20.0,34.0,27.0,20.0,45.0,22.571428571428573,11.830147123023494,27.571428571428573,11.359267891592618,27.107142857142858,9.397948104316633,25.767195767195766,0,0
2022-07-10,S01,ITEM_A,38.0,50.0,0,0,7.0,500.0,0.2,6,7,27,1,3,2022,30.0,36.0,50.0,19.0,36.0,22.0,11.26942766958465,27.785714285714285,11.37594338558732,26.571428571428573,8.745066636463699,25.789473684210527,0,0
2022-07-11,S01,ITEM_A,31.0,50.0,0,0,7.0,500.0,0.2,0,7,28,0,3,2022,38.0,0.0,32.0,29.0,20.0,22.285714285714285,11.7006308336244,26.928571428571427,9.93412367482976,26.642857142857142,8.832659453181304,25.853403141361255,0,0
2022-07-12,S01,ITEM_A,29.0,50.0,0,0,7.0,500.0,0.2,1,7,28,0,3,2022,31.0,25.0,28.0,21.0,31.0,26.714285714285715,6.626066850308849,26.857142857142858,9.898384816626493,27.035714285714285,8.770667202362839,25.880208333333332,0,0
2022-07-13,S01,ITEM_A,23.0,50.0,0,0,7.0,500.0,0.2,2,7,28,0,3,2022,29.0,23.0,32.0,27.0,22.0,27.285714285714285,6.626066850308847,26.928571428571427,9.910866497197642,26.964285714285715,8.74529351881106,25.89637305699482,0,0
2022-07-14,S01,ITEM_A,24.0,50.0,0,0,7.0,500.0,0.2,3,7,28,0,3,2022,23.0,20.0,22.0,24.0,21.0,27.285714285714285,6.626066850308847,26.285714285714285,9.848299903486435,27.0,8.726290629365273,25.88144329896907,0,0
2022-07-15,S01,ITEM_A,20.0,50.0,0,0,7.0,500.0,0.2,4,7,28,0,3,2022,24.0,20.0,37.0,30.0,28.0,27.857142857142858,6.039552175136031,26.428571428571427,9.795715591831149,27.107142857142858,8.66811648434903,25.871794871794872,0,0
2022-07-16,S01,ITEM_A,26.0,50.0,0,0,7.0,500.0,0.2,5,7,28,1,3,2022,20.0,30.0,34.0,27.0,20.0,27.857142857142858,6.03955217513603,25.214285714285715,9.43135989402108,26.821428571428573,8.768857231296286,25.841836734693878,0,0
2022-07-17,S01,ITEM_A,28.0,50.0,0,0,7.0,500.0,0.2,6,7,28,1,3,2022,26.0,38.0,36.0,50.0,19.0,27.285714285714285,5.992058236095657,24.642857142857142,9.094437377253804,27.035714285714285,8.66872686135775,25.84263959390863,0,0
2022-07-18,S01,ITEM_A,21.0,50.0,0,0,7.0,500.0,0.2,0,7,29,0,3,2022,28.0,31.0,0.0,32.0,29.0,25.857142857142858,3.804758924845361,24.071428571428573,8.561670269415753,27.357142857142858,8.525405543582059,25.853535353535353,0,0
2022-07-19,S01,ITEM_A,0.0,50.0,0,0,7.0,500.0,0.2,1,7,29,0,3,2022,21.0,29.0,25.0,28.0,21.0,24.428571428571427,3.4086724129853887,25.571428571428573,5.1993237091920825,27.071428571428573,8.602017728109434,25.829145728643216,0,0
2022-07-20,S01,ITEM_A,37.0,50.0,0,0,7.0,500.0,0.2,2,7,29,0,3,2022,0.0,23.0,23.0,32.0,27.0,20.285714285714285,9.35796070580705,23.785714285714285,8.594976810534522,26.321428571428573,9.959375153048182,25.7,0,0
2022-07-21,S01,ITEM_A,21.0,50.0,0,0,7.0,500.0,0.2,3,7,29,0,3,2022,37.0,24.0,20.0,22.0,24.0,22.285714285714285,11.324226032630015,24.785714285714285,9.283389396191378,26.678571428571427,10.161851578980453,25.756218905472636,0,0
2022-07-22,S01,ITEM_A,16.0,50.0,0,0,7.0,500.0,0.2,4,7,29,0,3,2022,21.0,20.0,20.0,37.0,30.0,21.857142857142858,11.3052874271079,24.857142857142858,9.247512287987693,26.571428571428573,10.206855254185504,25.73267326732673,0,0
2022-07-23,S01,ITEM_A,24.0,50.0,0,0,7.0,500.0,0.2,5,7,29,1,3,2022,16.0,26.0,30.0,34.0,27.0,21.285714285714285,11.513966674062798,24.571428571428573,9.468281346070757,26.071428571428573,10.374215084734782,25.68472906403941,0,0
2022-07-24,S01,ITEM_A,26.0,50.0,0,0,7.0,500.0,0.2,6,7,29,1,3,2022,24.0,28.0,38.0,36.0,50.0,21.0,11.401754250991388,24.142857142857142,9.338564729592607,25.964285714285715,10.379760015983898,25.676470588235293,0,0
2022-07-25,S01,ITEM_A,26.0,50.0,0,0,7.0,500.0,0.2,0,7,30,0,3,2022,26.0,21.0,31.0,0.0,32.0,20.714285714285715,11.220729116450592,23.285714285714285,8.480099522534372,25.107142857142858,9.250983073743456,25.678048780487806,0,0
2022-07-26,S01,ITEM_A,24.0,50.0,0,0,7.0,500.0,0.2,1,7,30,0,3,2022,26.0,0.0,29.0,25.0,28.0,21.428571428571427,11.399665826346888,22.928571428571427,8.231873192884839,24.892857142857142,9.154392937432288,25.679611650485437,0,0
2022-07-27,S01,ITEM_A,35.0,50.0,0,0,7.0,500.0,0.2,2,7,30,0,3,2022,24.0,37.0,23.0,23.0,32.0,24.857142857142858,6.38823323067683,22.571428571428573,8.054757654896926,24.75,9.13529986939147,25.67149758454106,0,0
2022-07-28,S01,ITEM_A,21.0,50.0,0,0,7.0,500.0,0.2,3,7,30,0,3,2022,35.0,21.0,24.0,20.0,22.0,24.571428571428573,5.7693772875167575,23.428571428571427,8.715276470430743,24.857142857142858,9.240467703868864,25.716346153846153,0,0
2022-07-29,S01,ITEM_A,24.0,50.0,0,0,7.0,500.0,0.2,4,7,30,0,3,2022,21.0,16.0,20.0,20.0,37.0,24.571428571428573,5.7693772875167575,23.214285714285715,8.73699976165529,24.821428571428573,9.253842330815779,25.69377990430622,0,0
2022-07-30,S01,ITEM_A,40.0,50.0,0,0,7.0,500.0,0.2,5,7,30,1,3,2022,24.0,24.0,26.0,30.0,34.0,25.714285714285715,4.423960733486275,23.5,8.68907359849137,24.357142857142858,8.941017779973322,25.685714285714287,0,0
2022-07-31,S01,ITEM_A,28.0,50.0,0,0,7.0,500.0,0.2,6,7,30,1,3,2022,40.0,26.0,28.0,38.0,36.0,28.0,6.855654600401022,24.5,9.740873440539879,24.571428571428573,9.247336238789398,25.753554502369667,0,0
2022-08-01,S01,ITEM_A,29.0,50.0,0,0,7.0,500.0,0.2,0,8,31,0,3,2022,28.0,26.0,21.0,31.0,0.0,28.285714285714285,6.799859942535207,24.5,9.740873440539879,24.285714285714285,9.001469603706672,25.764150943396228,0,0
2022-08-02,S01,ITEM_A,25.0,50.0,0,0,7.0,500.0,0.2,1,8,31,0,3,2022,29.0,24.0,0.0,29.0,25.0,28.714285714285715,6.725927091345466,25.071428571428573,9.754401655065854,25.321428571428573,7.674168172698408,25.779342723004696,0,0
2022-08-03,S01,ITEM_A,36.0,50.0,0,0,7.0,500.0,0.2,2,8,31,0,3,2022,25.0,35.0,37.0,23.0,23.0,28.857142857142858,6.618876325292946,26.857142857142858,6.5850313106801,25.321428571428573,7.674168172698408,25.77570093457944,0,0
2022-08-04,S01,ITEM_A,26.0,50.0,0,0,7.0,500.0,0.2,3,8,31,0,3,2022,36.0,21.0,21.0,24.0,20.0,29.0,6.782329983125241,26.785714285714285,6.470983416268836,25.785714285714285,7.917898818065419,25.823255813953487,0,0
2022-08-05,S01,ITEM_A,27.0,50.0,1,0,7.0,500.0,0.2,4,8,31,0,3,2022,26.0,24.0,16.0,20.0,20.0,29.714285714285715,6.0198085715489995,27.142857142857142,6.261692359801073,26.0,7.836287858891318,25.824074074074073,0,0
2022-08-06,S01,ITEM_A,32.0,50.0,0,0,7.0,500.0,0.2,5,8,31,1,3,2022,27.0,40.0,24.0,26.0,30.0,30.142857142857142,5.639993245521075,27.928571428571427,5.384654630940173,26.25,7.7489545292443385,25.829493087557605,0,0
2022-08-07,S01,ITEM_A,37.0,50.0,0,0,7.0,500.0,0.2,6,8,31,1,3,2022,32.0,28.0,26.0,28.0,38.0,29.0,3.829708431025304,28.5,5.3601090689247375,26.321428571428573,7.793889208521573,25.857798165137616,0,0
2022-08-08,S01,ITEM_A,23.0,50.0,0,0,7.0,500.0,0.2,0,8,32,0,3,2022,37.0,29.0,26.0,21.0,31.0,30.285714285714285,4.820590756130909,29.285714285714285,5.756983337031397,26.285714285714285,7.740500236764027,25.908675799086758,0,0
2022-08-09,S01,ITEM_A,27.0,50.0,0,0,7.0,500.0,0.2,1,8,32,0,3,2022,23.0,25.0,24.0,0.0,29.0,29.428571428571427,5.563486402641831,29.071428571428573,5.941565265331839,26.0,7.70762008712206,25.895454545454545,0,0
2022-08-10,S01,ITEM_A,34.0,50.0,0,0,7.0,500.0,0.2,2,8,32,0,3,2022,27.0,36.0,35.0,37.0,23.0,29.714285714285715,5.3452248382484475,29.285714285714285,5.796929842976851,25.928571428571427,7.688030964155917,25.900452488687783,0,0
2022-08-11,S01,ITEM_A,23.0,50.0,1,0,7.0,500.0,0.2,3,8,32,0,3,2022,34.0,26.0,21.0,21.0,24.0,29.428571428571427,4.995235825502189,29.214285714285715,5.726840603395847,26.321428571428573,7.8128743296564895,25.936936936936938,0,0
2022-08-12,S01,ITEM_A,27.0,50.0,0,0,7.0,500.0,0.2,4,8,32,0,3,2022,23.0,27.0,24.0,16.0,20.0,29.0,5.446711546122696,29.357142857142858,5.527652761791852,26.285714285714285,7.826153413310864,25.923766816143498,0,0
2022-08-13,S01,ITEM_A,36.0,50.0,0,0,7.0,500.0,0.2,5,8,32,1,3,2022,27.0,32.0,40.0,24.0,26.0,29.0,5.446711546122696,29.571428571428573,5.359596507692977,26.535714285714285,7.729127893198432,25.928571428571427,0,0
2022-08-14,S01,ITEM_A,32.0,50.0,0,0,7.0,500.0,0.2,6,8,32,1,3,2022,36.0,37.0,28.0,26.0,28.0,29.571428571428573,5.996030432909804,29.285714285714285,4.84257673667124,26.892857142857142,7.931835926443587,25.973333333333333,0,0
2022-08-15,S01,ITEM_A,32.0,50.0,0,0,7.0,500.0,0.2,0,8,33,0,3,2022,32.0,23.0,29.0,26.0,21.0,28.857142857142858,5.209880722517242,29.571428571428573,4.878749614624411,27.035714285714285,7.988334749088328,26.0,0,0
2022-08-16,S01,ITEM_A,27.0,50.0,0,0,7.0,500.0,0.2,1,8,33,0,3,2022,32.0,27.0,25.0,24.0,0.0,30.142857142857142,4.598136268408831,29.785714285714285,4.917450424896902,27.428571428571427,7.950907571902169,26.026431718061673,0,0
2022-08-17,S01,ITEM_A,29.0,50.0,0,0,7.0,500.0,0.2,2,8,33,0,3,2022,27.0,34.0,36.0,35.0,37.0,30.142857142857142,4.598136268408831,29.928571428571427,4.795258647300012,28.392857142857142,5.864767910625505,26.030701754385966,0,0
2022-08-18,S01,ITEM_A,25.0,50.0,0,0,7.0,500.0,0.2,3,8,33,0,3,2022,29.0,23.0,26.0,21.0,21.0,29.428571428571427,4.276179870598743,29.428571428571427,4.467218816673745,28.107142857142858,5.619669726121621,26.04366812227074,0,0
2022-08-19,S01,ITEM_A,23.0,50.0,0,0,7.0,500.0,0.2,4,8,33,0,3,2022,25.0,27.0,27.0,24.0,16.0,29.714285714285715,3.817254061682055,29.357142857142858,4.533756175065557,28.25,5.481450200110944,26.03913043478261,0,0
2022-08-20,S01,ITEM_A,23.0,50.0,0,0,7.0,500.0,0.2,5,8,33,1,3,2022,23.0,36.0,32.0,40.0,24.0,29.142857142857142,4.525062483125518,29.071428571428573,4.811273391561911,28.5,5.04424865014052,26.025974025974026,0,0
2022-08-21,S01,ITEM_A,27.0,50.0,0,0,7.0,500.0,0.2,6,8,33,1,3,2022,23.0,32.0,37.0,28.0,26.0,27.285714285714285,3.860668582611258,28.428571428571427,4.987897440717967,28.464285714285715,5.080697989793535,26.012931034482758,0,0
2022-08-22,S01,ITEM_A,27.0,50.0,0,0,7.0,500.0,0.2,0,8,34,0,3,2022,27.0,32.0,23.0,29.0,26.0,26.571428571428573,3.2586880211286524,27.714285714285715,4.339949865512823,28.5,5.0662280511902225,26.01716738197425,0,0
